id,player_name,p_code,nationality,c_code,player_url,created_at,updated_at,gender
320,Lawson Duncan,ldunc,USA,USA,/profile-bio/men/Lawson_Duncan/,,2016-01-12 00:31:31.430061,M
551,Linda Ferrando,lferr,Italy,ITA,/profile-bio/women/Linda_Ferrando/,,2016-01-12 00:31:39.867539,F
1671,Louise Field,lfiel,Australia,AUS,/profile-bio/women/Louise_Field/,,2016-01-12 00:32:21.02557,F
1046,Laura Garrone,lgarr,Italy,ITA,/profile-bio/women/Laura_Garrone/,,2016-01-12 00:31:57.835742,F
818,Lisa Gould,lgoul,United Kingdom,GBR,/profile-bio/women/Lisa_Gould/,,2016-01-12 00:31:49.241709,F
522,Lisa Green,lgree,United States,USA,/profile-bio/women/Lisa_Green/,,2016-01-12 00:31:38.919366,F
482,Lindsay Bartlett,linbart,United States,USA,/profile-bio/women/Lindsay_Bartlett/,,2016-01-12 00:31:37.335464,F
397,Libor Nemecek,lineme,CZE,CZE,/profile-bio/men/Libor_Nemecek/,,2016-01-12 00:31:33.962569,M
253,Luke Jensen,ljens,USA,USA,/profile-bio/men/Luke_Jensen/,,2016-01-12 00:31:29.149522,M
1134,Lars Jonsson,ljons,SWE,SWE,/profile-bio/men/Lars_Jonsson/,,2016-01-12 00:32:01.064149,M
1417,Lars Koslowski,lkosl,GER,DEU,/profile-bio/men/Lars_Koslowski/,,2016-01-12 00:32:11.363682,M
1234,Laura Lapi,llapi,Italy,ITA,/profile-bio/women/Laura_Lapi/,,2016-01-12 00:32:04.616618,F
655,Leonardo Lavalle,llava,MEX,MEX,/profile-bio/men/Leonardo_Lavalle/,,2016-01-12 00:31:43.264376,M
1151,Lori McNeil,lmcne,United States,USA,/profile-bio/women/Lori_McNeil/,,2016-01-12 00:32:01.675954,F
1465,Lisa O'Neill,lonei,Australia,AUS,/profile-bio/women/Lisa_O,,2016-01-12 00:32:13.152017,F
812,Laxmi Poruri,lporu,United States,USA,/profile-bio/women/Laxmi_Poruri/,,2016-01-12 00:31:49.001875,F
1179,Laurent Prades,lprad,FRA,FRA,/profile-bio/men/Laurent_Prades/,,2016-01-12 00:32:02.600463,M
464,Lisa Raymond,lraym,United States,USA,/profile-bio/women/Lisa_Raymond/,,2016-01-12 00:31:36.615532,F
563,Larry Scott,lscot,USA,USA,/profile-bio/men/Larry_Scott/,,2016-01-12 00:31:40.251566,M
1953,Louise Stacey,lstac,Australia,AUS,/profile-bio/women/Louise_Stacey/,,2016-01-12 00:32:31.359453,F
1763,Laurie Warder,lward,AUS,AUS,/profile-bio/men/Laurie_Warder/,,2016-01-12 00:32:24.5902,M
1813,Magdalena Maleeva,magmale,Bulgaria,BGR,/profile-bio/women/Magdalena_Maleeva/,,2016-01-12 00:32:26.282397,F
780,Mark Kratzmann,makrat,AUS,AUS,/profile-bio/men/Mark_Kratzmann/,,2016-01-12 00:31:47.657458,M
370,Kevin Ullyett,kully,ZIM,ZWE,/profile-bio/men/Kevin_Ullyett/,,,M
1379,Malcolm Allen,malle,USA,USA,/profile-bio/men/Malcolm_Allen/,,2016-01-12 00:32:10.163573,M
723,MaliVai Washington,malwash,USA,USA,/profile-bio/men/MaliVai_Washington/,,2016-01-12 00:31:45.628802,M
1047,Matt Anger,mange,USA,USA,/profile-bio/men/Matt_Anger/,,2016-01-12 00:31:57.871435,M
711,Manuela Maleeva-Fragniere,manmale,Switzerland,CHE,/profile-bio/women/Manuela_Maleeva-Fragniere/,,2016-01-12 00:31:45.304947,F
552,Martin Blackman,mblac,USA,USA,/profile-bio/men/Martin_Blackman/,,2016-01-12 00:31:39.891429,M
1216,Manon Bollegraf,mboll,Netherlands,NLD,/profile-bio/women/Manon_Bollegraf/,,2016-01-12 00:32:03.980806,F
362,Michelle Bowrey,mbowr,Australia,AUS,/profile-bio/women/Michelle_Bowrey/,,2016-01-12 00:31:32.822314,F
1069,Marie-Christine Calleja,mccal,France,FRA,/profile-bio/women/Marie-Christine_Calleja/,,2016-01-12 00:31:58.651581,F
358,Michael Chang,mchan,USA,USA,/profile-bio/men/Michael_Chang/,,2016-01-12 00:31:32.702344,M
1412,Martin Damm,mdamm,CZE,CZE,/profile-bio/men/Martin_Damm/,,2016-01-12 00:32:11.183844,M
1096,Marty Davis,mdavi,USA,USA,/profile-bio/men/Marty_Davis/,,2016-01-12 00:31:59.659636,M
433,Mariaan De Swardt,mdesw,South Africa,ZAF,/profile-bio/women/Mariaan_De_Swardt/,,2016-01-12 00:31:35.342945,F
1292,Maureen Drake,mdrak,Canada,CAN,/profile-bio/women/Maureen_Drake/,,2016-01-12 00:32:06.946947,F
492,Mark Draper,mdrap,AUS,AUS,/profile-bio/men/Mark_Draper/,,2016-01-12 00:31:37.767508,M
803,Maria Ekstrand,mekst,Sweden,SWE,/profile-bio/women/Maria_Ekstrand/,,2016-01-12 00:31:48.473527,F
410,Mana Endo,mendo,Japan,JPN,/profile-bio/women/Mana_Endo/,,2016-01-12 00:31:34.502664,F
608,Marcelo Filippini,mfili,URU,URY,/profile-bio/men/Marcelo_Filippini/,,2016-01-12 00:31:41.65587,M
676,Marc Flur,mflur,USA,USA,/profile-bio/men/Marc_Flur/,,2016-01-12 00:31:44.164816,M
130,Marzia Grossi,mgros,Italy,ITA,/profile-bio/women/Marzia_Grossi/,,2016-01-12 00:31:24.828754,F
1927,Magnus Gustafsson,mgust,SWE,SWE,/profile-bio/men/Magnus_Gustafsson/,,2016-01-12 00:32:30.339487,M
795,Mauricio Hadad,mhada,COL,COL,/profile-bio/men/Mauricio_Hadad/,,2016-01-12 00:31:48.14968,M
1087,Marcelo Hennemann,mhenn,BRA,BRA,/profile-bio/men/Marcelo_Hennemann/,,2016-01-12 00:31:59.3477,M
327,Marcelo Ingaramo,minga,ARG,ARG,/profile-bio/men/Marcelo_Ingaramo/,,2016-01-12 00:31:31.682029,M
325,Martin Jaite,mjait,ARG,ARG,/profile-bio/men/Martin_Jaite/,,2016-01-12 00:31:31.610064,M
989,Mary Joe Fernandez,mjfer,United States,USA,/profile-bio/women/Mary_Joe_Fernandez/,,2016-01-12 00:31:55.73482,F
373,Michael Joyce,mjoyc,USA,USA,/profile-bio/men/Michael_Joyce/,,2016-01-12 00:31:33.182178,M
506,Mark Keil,mkeil,USA,USA,/profile-bio/men/Mark_Keil/,,2016-01-12 00:31:38.271562,M
770,Mark Knowles,mknow,BAH,BHS,/profile-bio/men/Mark_Knowles/,,2016-01-12 00:31:47.273317,M
1840,Mark Koevermans,mkoev,NED,NLD,/profile-bio/men/Mark_Koevermans/,,2016-01-12 00:32:27.27892,M
549,Martin Laurendeau,mlaur,CAN,CAN,/profile-bio/men/Martin_Laurendeau/,,2016-01-12 00:31:39.79555,M
101,Maider Laval,mlava,France,FRA,/profile-bio/women/Maider_Laval/,,2016-01-12 00:31:23.82051,F
37,Maria Lindstrom,mlind,Sweden,SWE,/profile-bio/women/Maria_Lindstrom/,,2016-01-12 00:31:21.564518,F
761,Marion Maruska,mmaru,Austria,AUT,/profile-bio/women/Marion_Maruska/,,2016-01-12 00:31:46.961235,F
1719,Meredith McGrath,mmcgr,United States,USA,/profile-bio/women/Meredith_McGrath/,,2016-01-12 00:32:22.813833,F
378,Misumi Miyauchi,mmiya,Japan,JPN,/profile-bio/women/Misumi_Miyauchi/,,2016-01-12 00:31:33.326405,F
808,Markus Naewie,mnaew,GER,DEU,/profile-bio/men/Markus_Naewie/,,2016-01-12 00:31:48.833729,M
1034,Massimiliano Narducci,mnard,ITA,ITA,/profile-bio/men/Massimiliano_Narducci/,,2016-01-12 00:31:57.343258,M
1240,Martina Navratilova,mnavr,United States,USA,/profile-bio/women/Martina_Navratilova/,,2016-01-12 00:32:04.822396,F
402,Miguel Nido,mnido,PUR,PRI,/profile-bio/men/Miguel_Nido/,,2016-01-12 00:31:34.143076,M
1045,Marcos Ondruska,mondr,RSA,ZAF,/profile-bio/men/Marcos_Ondruska/,,2016-01-12 00:31:57.785609,M
958,Menno Oosting,moost,NED,NLD,/profile-bio/men/Menno_Oosting/,,2016-01-12 00:31:54.594529,M
1039,Miriam Oremans,morem,Netherlands,NLD,/profile-bio/women/Miriam_Oremans/,,2016-01-12 00:31:57.523484,F
137,Mikael Pernfors,mpern,SWE,SWE,/profile-bio/men/Mikael_Pernfors/,,2016-01-12 00:31:25.06864,M
301,Mark Petchey,mpetc,GBR,GBR,/profile-bio/men/Mark_Petchey/,,2016-01-12 00:31:30.613529,M
1244,Mary Pierce,mpier,France,FRA,/profile-bio/women/Mary_Pierce/,,2016-01-12 00:32:05.118175,F
355,Martin Rodriguez,mrodr,ARG,ARG,/profile-bio/men/Martin_Rodriguez/,,2016-01-12 00:31:32.606119,M
262,Marc Rosset,mross,SUI,CHE,/profile-bio/men/Marc_Rosset/,,2016-01-12 00:31:29.401444,M
778,Maurice Ruah,mruah,VEN,VEN,/profile-bio/men/Maurice_Ruah/,,2016-01-12 00:31:47.585426,M
548,Martin Sinner,msinn,GER,DEU,/profile-bio/men/Martin_Sinner/,,2016-01-12 00:31:39.771553,M
389,Milan Srejber,msrej,CZE,CZE,/profile-bio/men/Milan_Srejber/,,2016-01-12 00:31:33.746303,M
284,Michael Stich,mstic,GER,DEU,/profile-bio/men/Michael_Stich/,,2016-01-12 00:31:30.121781,M
178,Martin Strelba,mstre,CZE,CZE,/profile-bio/men/Martin_Strelba/,,2016-01-12 00:31:26.557114,M
1974,Michael Tauson,mtaus,DEN,DNK,/profile-bio/men/Michael_Tauson/,,2016-01-12 00:32:32.139613,M
843,Magnus Tideman,mtide,SWE,SWE,/profile-bio/men/Magnus_Tideman/,,2016-01-12 00:31:50.105721,M
1782,Mikael Tillstrom,mtill,SWE,SWE,/profile-bio/men/Mikael_Tillstrom/,,2016-01-12 00:32:25.262557,M
1380,Mario Visconti,mvisc,ITA,ITA,/profile-bio/men/Mario_Visconti/,,2016-01-12 00:32:10.199668,M
1126,Mats Wilander,mwila,SWE,SWE,/profile-bio/men/Mats_Wilander/,,2016-01-12 00:32:00.727941,M
1158,Martin Wostenholme,mwost,CAN,CAN,/profile-bio/men/Martin_Wostenholme/,,2016-01-12 00:32:01.879989,M
65,Markus Zillner,mzill,GER,DEU,/profile-bio/men/Markus_Zillner/,,2016-01-12 00:31:22.512027,M
1478,Maja Zivec-Skulj,mzive,Germany,DEU,/profile-bio/women/Maja_Zivec-Skulj/,,2016-01-12 00:32:13.560364,F
950,Nicole Arendt,naren,United States,USA,/profile-bio/women/Nicole_Arendt/,,2016-01-12 00:31:54.306656,F
1376,Noam Behr,nbehr,ISR,ISR,/profile-bio/men/Noam_Behr/,,2016-01-12 00:32:10.055549,M
583,Neil Borwick,nborw,AUS,AUS,/profile-bio/men/Neil_Borwick/,,2016-01-12 00:31:40.863744,M
793,Nick Brown,nbrow,GBR,GBR,/profile-bio/men/Nick_Brown/,,2016-01-12 00:31:48.077534,M
450,Monica Seles,msele,United States,USA,/profile-bio/women/Monica_Seles/,,,F
2037,Nanne Dahlman,ndahl,Finland,FIN,/profile-bio/women/Nanne_Dahlman/,,2016-01-12 00:32:34.420197,F
203,Neige Dias,ndias,Brazil,BRA,/profile-bio/women/Neige_Dias/,,2016-01-12 00:31:27.397025,F
1113,Neil Broad,nebroa,GBR,GBR,/profile-bio/men/Neil_Broad/,,2016-01-12 00:32:00.259855,M
992,Nick Gould,ngoul,GBR,GBR,/profile-bio/men/Nick_Gould/,,2016-01-12 00:31:55.806803,M
1091,Nicklas Kulti,nkult,SWE,SWE,/profile-bio/men/Nicklas_Kulti/,,2016-01-12 00:31:59.491825,M
263,Nuno Marques,nmarq,POR,PRT,/profile-bio/men/Nuno_Marques/,,2016-01-12 00:31:29.425552,M
43,Nicole Pratt,nprat,Australia,AUS,/profile-bio/women/Nicole_Pratt/,,2016-01-12 00:31:21.780098,F
129,Naoko Sawamatsu,nsawa,Japan,JPN,/profile-bio/women/Naoko_Sawamatsu/,,2016-01-12 00:31:24.792618,F
54,Niurka Sodupe,nsodu,United States,USA,/profile-bio/women/Niurka_Sodupe/,,2016-01-12 00:31:22.140022,F
1042,Nathalie Tauziat,ntauz,France,FRA,/profile-bio/women/Nathalie_Tauziat/,,2016-01-12 00:31:57.631482,F
336,Noelle Van Lottum,nvanl,France,FRA,/profile-bio/women/Noelle_Van_Lottum/,,2016-01-12 00:31:31.970035,F
1272,Olivier Delaitre,odela,FRA,FRA,/profile-bio/men/Olivier_Delaitre/,,2016-01-12 00:32:06.202769,M
393,Oliver Fuchs,ofuch,AUT,AUT,/profile-bio/men/Oliver_Fuchs/,,2016-01-12 00:31:33.842458,M
295,Olli Rahnasto,orahn,FIN,FIN,/profile-bio/men/Olli_Rahnasto/,,2016-01-12 00:31:30.469582,M
1388,Olivier Soules,osoul,FRA,FRA,/profile-bio/men/Olivier_Soules/,,2016-01-12 00:32:10.427387,M
971,Olga Tsarbopoulou,otsar,Greece,GRC,/profile-bio/women/Olga_Tsarbopoulou/,,2016-01-12 00:31:55.182675,F
68,Pieter Aldrich,paldr,RSA,ZAF,/profile-bio/men/Pieter_Aldrich/,,2016-01-12 00:31:22.60817,M
497,Pablo Arraya,parra,PER,PER,/profile-bio/men/Pablo_Arraya/,,2016-01-12 00:31:37.947357,M
443,Patrick Baur,pbaur,GER,DEU,/profile-bio/men/Patrick_Baur/,,2016-01-12 00:31:35.810875,M
1355,Pierre Bouteyre,pbout,FRA,FRA,/profile-bio/men/Pierre_Bouteyre/,,2016-01-12 00:32:09.215424,M
2290,Paolo Cane,pcane,ITA,ITA,/profile-bio/men/Paolo_Cane/,,2016-01-12 00:32:43.686257,M
379,Peter Carter,pcart,AUS,AUS,/profile-bio/men/Peter_Carter/,,2016-01-12 00:31:33.362391,M
1183,Pat Cash,pcash,AUS,AUS,/profile-bio/men/Pat_Cash/,,2016-01-12 00:32:02.708379,M
475,Pat Crow,pcrow,USA,USA,/profile-bio/men/Pat_Crow/,,2016-01-12 00:31:37.0832,M
645,Pascale Etchemendy,petch,France,FRA,/profile-bio/women/Pascale_Etchemendy/,,2016-01-12 00:31:43.00007,F
855,Patty Fendick,pfend,United States,USA,/profile-bio/women/Patty_Fendick/,,2016-01-12 00:31:50.501876,F
299,Paul Haarhuis,phaar,NED,NLD,/profile-bio/men/Paul_Haarhuis/,,2016-01-12 00:31:30.565584,M
2328,Petra Huber,phube,Austria,AUT,/profile-bio/women/Petra_Huber/,,2016-01-12 00:32:45.066351,F
1311,Philip Johnson,pjohn,USA,USA,/profile-bio/men/Philip_Johnson/,,2016-01-12 00:32:07.702959,M
1287,Pamela Jung,pjung,United States,USA,/profile-bio/women/Pamela_Jung/,,2016-01-12 00:32:06.778871,F
2064,Petra Kamstra,pkams,Netherlands,NLD,/profile-bio/women/Petra_Kamstra/,,2016-01-12 00:32:35.380495,F
704,Patrice Kuchna,pkuch,FRA,FRA,/profile-bio/men/Patrice_Kuchna/,,2016-01-12 00:31:45.05288,M
1495,Peter Lundgren,plund,SWE,SWE,/profile-bio/men/Peter_Lundgren/,,2016-01-12 00:32:14.256249,M
1200,Patrick McEnroe,pmcen,USA,USA,/profile-bio/men/Patrick_McEnroe/,,2016-01-12 00:32:03.320541,M
1700,Peter Moraing,pmora,GER,DEU,/profile-bio/men/Peter_Moraing/,,2016-01-12 00:32:22.129625,M
1743,Philippe Pech,ppech,FRA,FRA,/profile-bio/men/Philippe_Pech/,,2016-01-12 00:32:23.85269,M
201,Pedro Rebolledo,prebo,CHI,CHL,/profile-bio/men/Pedro_Rebolledo/,,2016-01-12 00:31:27.336969,M
1078,Petra Schwarz,pschw,Austria,AUT,/profile-bio/women/Petra_Schwarz/,,2016-01-12 00:31:58.951734,F
836,Petra Thoren,pthor,Finland,FIN,/profile-bio/women/Petra_Thoren/,,2016-01-12 00:31:49.877592,F
758,Pilar Vasquez,pvasq,Peru,PER,/profile-bio/women/Pilar_Vasquez/,,2016-01-12 00:31:46.85306,F
255,Paul Wekesa,pweke,KEN,KEN,/profile-bio/men/Paul_Wekesa/,,2016-01-12 00:31:29.197424,M
991,Ricardo Acuna,racun,CHI,CHL,/profile-bio/men/Ricardo_Acuna/,,2016-01-12 00:31:55.782847,M
2311,Ronnie Bathman,rbath,SWE,SWE,/profile-bio/men/Ronnie_Bathman/,,2016-01-12 00:32:44.453936,M
1236,Ryan Blake,rblak,USA,USA,/profile-bio/men/Ryan_Blake/,,2016-01-12 00:32:04.678437,M
187,Robert Eriksson,rerik,SWE,SWE,/profile-bio/men/Robert_Eriksson/,,2016-01-12 00:31:26.868886,M
804,Robyn Field,rfiel,South Africa,ZAF,/profile-bio/women/Robyn_Field/,,2016-01-12 00:31:48.521467,F
1252,Richard Fromberg,rfrom,AUS,AUS,/profile-bio/men/Richard_Fromberg/,,2016-01-12 00:32:05.422336,M
180,Renzo Furlan,rfurl,ITA,ITA,/profile-bio/men/Renzo_Furlan/,,2016-01-12 00:31:26.616963,M
871,Rodolphe Gilbert,rgilb,FRA,FRA,/profile-bio/men/Rodolphe_Gilbert/,,2016-01-12 00:31:51.029811,M
1402,Rika Hiraki,rhira,Japan,JPN,/profile-bio/women/Rika_Hiraki/,,2016-01-12 00:32:10.907596,F
995,Richard Krajicek,rkraj,NED,NLD,/profile-bio/men/Richard_Krajicek/,,2016-01-12 00:31:55.914911,M
576,Ramesh Krishnan,rkris,IND,IND,/profile-bio/men/Ramesh_Krishnan/,,2016-01-12 00:31:40.647662,M
1698,Rick Leach,rleac,USA,USA,/profile-bio/men/Rick_Leach/,,2016-01-12 00:32:22.069639,M
1994,Richard Matuszewski,rmatu,USA,USA,/profile-bio/men/Richard_Matuszewski/,,2016-01-12 00:32:32.859763,M
853,Rachel McQuillan,rmcqu,Australia,AUS,/profile-bio/women/Rachel_McQuillan/,,2016-01-12 00:31:50.429614,F
656,Ronni Reis,rreis,United States,USA,/profile-bio/women/Ronni_Reis/,,2016-01-12 00:31:43.28828,F
1373,Richey Reneberg,rrene,USA,USA,/profile-bio/men/Richey_Reneberg/,,2016-01-12 00:32:09.947477,M
1181,Roberto Saad,rsaad,ARG,ARG,/profile-bio/men/Roberto_Saad/,,2016-01-12 00:32:02.660322,M
501,Robert Seguso,rsegu,USA,USA,/profile-bio/men/Robert_Seguso/,,2016-01-12 00:31:38.091314,M
1013,Rene Simpson,rsimp,Canada,CAN,/profile-bio/women/Rene_Simpson/,,2016-01-12 00:31:56.575253,F
1210,Roger Smith,rsmit,BAH,BHS,/profile-bio/men/Roger_Smith/,,2016-01-12 00:32:03.764623,M
633,Rennae Stubbs,rstub,Australia,AUS,/profile-bio/women/Rennae_Stubbs/,,2016-01-12 00:31:42.640349,F
41,Ryuso Tsujino,rtsuj,JPN,JPN,/profile-bio/men/Ryuso_Tsujino/,,2016-01-12 00:31:21.708295,M
527,Radomir Vasek,rvase,CZE,CZE,/profile-bio/men/Radomir_Vasek/,,2016-01-12 00:31:39.099383,M
634,Ruxandra Dragomir Ilie,rdrag,XXX,XXX,/profile-bio/women/Ruxandra_Dragomir_Ilie/,,,F
638,Rachel Viollet,rviol,United Kingdom,GBR,/profile-bio/women/Rachel_Viollet/,,2016-01-12 00:31:42.832167,F
241,Sophie Amiach,samia,France,FRA,/profile-bio/women/Sophie_Amiach/,,2016-01-12 00:31:28.753493,F
1905,Sabine Appelmans,sappe,Belgium,BEL,/profile-bio/women/Sabine_Appelmans/,,2016-01-12 00:32:29.643073,F
585,Shane Barr,sbarr,AUS,AUS,/profile-bio/men/Shane_Barr/,,2016-01-12 00:31:40.924015,M
1624,Sarah Bentley,sbent,United Kingdom,GBR,/profile-bio/women/Sarah_Bentley/,,2016-01-12 00:32:19.309238,F
220,Sandra Birch,sbirc,United States,USA,/profile-bio/women/Sandra_Birch/,,2016-01-12 00:31:27.973331,F
49,Sergio Casal,scasa,ESP,ESP,/profile-bio/men/Sergio_Casal/,,2016-01-12 00:31:21.960008,M
863,Sandy Collins,scoll,United States,USA,/profile-bio/women/Sandy_Collins/,,2016-01-12 00:31:50.78982,F
2350,Scott Davis,sdavi,USA,USA,/profile-bio/men/Scott_Davis/,,2016-01-12 00:32:45.846607,M
1459,Sandra Dopfer,sdopf,Austria,AUT,/profile-bio/women/Sandra_Dopfer/,,2016-01-12 00:32:12.97197,F
666,Sara Gomer,sgome,United Kingdom,GBR,/profile-bio/women/Sara_Gomer/,,2016-01-12 00:31:43.684555,F
954,Steffi Graf,sgraf,Germany,DEU,/profile-bio/women/Steffi_Graf/,,2016-01-12 00:31:54.450631,F
783,Sabine Hack,shack,Germany,DEU,/profile-bio/women/Sabine_Hack/,,2016-01-12 00:31:47.76549,F
861,Sylvia Hanika,shani,Germany,DEU,/profile-bio/women/Sylvia_Hanika/,,2016-01-12 00:31:50.718041,F
2286,Sandrine Jaquet,sjaqu,Switzerland,CHE,/profile-bio/women/Sandrine_Jaquet/,,2016-01-12 00:32:43.506107,F
1506,Svetlana Krivencheva,skriv,Bulgaria,BGR,/profile-bio/women/Svetlana_Krivencheva/,,2016-01-12 00:32:14.616267,F
483,Stacey Martin,smart,United States,USA,/profile-bio/women/Stacey_Martin/,,2016-01-12 00:31:37.409971,F
1174,Shuzo Matsuoka,smats,JPN,JPN,/profile-bio/men/Shuzo_Matsuoka/,,2016-01-12 00:32:02.444394,M
1230,Sally McCann,smcca,Australia,AUS,/profile-bio/women/Sally_McCann/,,2016-01-12 00:32:04.472795,F
734,Silke Meier,smeie,Germany,DEU,/profile-bio/women/Silke_Meier/,,2016-01-12 00:31:46.036981,F
149,Scott Melville,smelv,USA,USA,/profile-bio/men/Scott_Melville/,,2016-01-12 00:31:25.416529,M
45,Steffi Menning,smenn,Germany,DEU,/profile-bio/women/Steffi_Menning/,,2016-01-12 00:31:21.840174,F
1286,Sandor Noszaly,snosz,HUN,HUN,/profile-bio/men/Sandor_Noszaly/,,2016-01-12 00:32:06.742814,M
1803,Stephanie Rehe,srehe,United States,USA,/profile-bio/women/Stephanie_Rehe/,,2016-01-12 00:32:26.030477,F
561,Stephanie Rottier,srott,Netherlands,NLD,/profile-bio/women/Stephanie_Rottier/,,2016-01-12 00:31:40.203568,F
652,Stephane Sansoni,ssans,FRA,FRA,/profile-bio/men/Stephane_Sansoni/,,2016-01-12 00:31:43.180179,M
273,Stacey Schefflin,ssche,United States,USA,/profile-bio/women/Stacey_Schefflin/,,2016-01-12 00:31:29.713962,F
465,Simone Schilder,sschi,Netherlands,NLD,/profile-bio/women/Simone_Schilder/,,2016-01-12 00:31:36.651089,F
582,Samantha Smith,ssmit,United Kingdom,GBR,/profile-bio/women/Samantha_Smith/,,2016-01-12 00:31:40.839889,F
763,Shaun Stafford,sstaf,United States,USA,/profile-bio/women/Shaun_Stafford/,,2016-01-12 00:31:47.03315,F
1401,Sandrine Testud,stest,France,FRA,/profile-bio/women/Sandrine_Testud/,,2016-01-12 00:32:10.883611,F
1340,Slobodan Zivojinovic,szivo,YUG,YUG,/profile-bio/men/Slobodan_Zivojinovic/,,2016-01-12 00:32:08.651316,M
446,Thierry Champion,tcham,FRA,FRA,/profile-bio/men/Thierry_Champion/,,2016-01-12 00:31:35.918971,M
254,Thomas Enqvist,tenqv,SWE,SWE,/profile-bio/men/Thomas_Enqvist/,,2016-01-12 00:31:29.173396,M
447,Tommy Ho,tho,USA,USA,/profile-bio/men/Tommy_Ho/,,2016-01-12 00:31:35.954966,M
847,Tatiana Ignatieva,tigna,Belarus,BLR,/profile-bio/women/Tatiana_Ignatieva/,,2016-01-12 00:31:50.225747,F
80,Tina Krizan,tkriz,Slovenia,SVN,/profile-bio/women/Tina_Krizan/,,2016-01-12 00:31:23.040352,F
658,Todd Martin,tmart,USA,USA,/profile-bio/men/Todd_Martin/,,2016-01-12 00:31:43.336172,M
587,Tore Meinecke,tmein,GER,DEU,/profile-bio/men/Tore_Meinecke/,,2016-01-12 00:31:40.983633,M
978,Tom Mercer,tmerc,USA,USA,/profile-bio/men/Tom_Mercer/,,2016-01-12 00:31:55.422722,M
1307,Tina Mochizuki,tmoch,United States,USA,/profile-bio/women/Tina_Mochizuki/,,2016-01-12 00:32:07.571159,F
1082,Thomas Muster,tmust,AUT,AUT,/profile-bio/men/Thomas_Muster/,,2016-01-12 00:31:59.096088,M
1865,Todd Nelson,tnels,USA,USA,/profile-bio/men/Todd_Nelson/,,2016-01-12 00:32:28.1909,M
2325,Terry Phelps,tphel,United States,USA,/profile-bio/women/Terry_Phelps/,,2016-01-12 00:32:44.946119,F
382,Tessa Price,tpric,South Africa,ZAF,/profile-bio/women/Tessa_Price/,,2016-01-12 00:31:33.470474,F
1185,Tine Scheuer-Larsen,tsche,Denmark,DNK,/profile-bio/women/Tine_Scheuer-Larsen/,,2016-01-12 00:32:02.756277,F
597,Tamaka Takagi,ttaka,Japan,JPN,/profile-bio/women/Tamaka_Takagi/,,2016-01-12 00:31:41.307784,F
334,Torben Theine,tthei,GER,DEU,/profile-bio/men/Torben_Theine/,,2016-01-12 00:31:31.921973,M
726,Todd Witsken,twits,USA,USA,/profile-bio/men/Todd_Witsken/,,2016-01-12 00:31:45.748918,M
224,Todd Woodbridge,twood,AUS,AUS,/profile-bio/men/Todd_Woodbridge/,,2016-01-12 00:31:28.105299,M
434,Tammy Whittington,tywhit,United States,USA,/profile-bio/women/Tammy_Whittington/,,2016-01-12 00:31:35.378786,F
559,Vijay Amritraj,vamri,IND,IND,/profile-bio/men/Vijay_Amritraj/,,2016-01-12 00:31:40.107568,M
92,Valda Lake,vlake,United Kingdom,GBR,/profile-bio/women/Valda_Lake/,,2016-01-12 00:31:23.436403,F
567,Veli Paloheimo,vpalo,FIN,FIN,/profile-bio/men/Veli_Paloheimo/,,2016-01-12 00:31:40.38345,M
1290,Virginia Ruano Pascual,vruan,Spain,ESP,/profile-bio/women/Virginia_Ruano_Pascual/,,2016-01-12 00:32:06.874904,F
1339,Wayne Arthurs,warth,AUS,AUS,/profile-bio/men/Wayne_Arthurs/,,2016-01-12 00:32:08.615475,M
175,Wayne Ferreira,wferr,RSA,ZAF,/profile-bio/men/Wayne_Ferreira/,,2016-01-12 00:31:26.436981,M
813,Wojtek Kowalski,wkowa,POL,POL,/profile-bio/men/Wojtek_Kowalski/,,2016-01-12 00:31:49.037703,M
1107,Wally Masur,wmasu,AUS,AUS,/profile-bio/men/Wally_Masur/,,2016-01-12 00:32:00.067701,M
821,Wiltrud Probst,wprob,Germany,DEU,/profile-bio/women/Wiltrud_Probst/,,2016-01-12 00:31:49.361524,F
976,Wendy Turnbull,wturn,Australia,AUS,/profile-bio/women/Wendy_Turnbull/,,2016-01-12 00:31:55.350814,F
729,Tomas Smid,tsmid,CZE,CZE,/profile-bio/men/Tomas_Smid/,,,M
730,Anne Minter,amint,Australia,AUS,/profile-bio/women/Anne_Minter/,,,F
439,Xavier Daufresne,xdauf,BEL,BEL,/profile-bio/men/Xavier_Daufresne/,,2016-01-12 00:31:35.63113,M
1661,Yayuk Basuki,ybasu,Indonesia,IDN,/profile-bio/women/Yayuk_Basuki/,,2016-01-12 00:32:20.641636,F
143,Yahiya Doumbia,ydoum,SEN,SEN,/profile-bio/men/Yahiya_Doumbia/,,2016-01-12 00:31:25.236746,M
760,Zina Garrison,zgarr,United States,USA,/profile-bio/women/Zina_Garrison/,,2016-01-12 00:31:46.925199,F
555,Eoin Collins,ecoll,IRL,IRL,/profile-bio/men/Eoin_Collins/,,,M
922,Natasha Zvereva,nzver,Belarus,BLR,/profile-bio/women/Natasha_Zvereva/,,,F
899,Iva Budarova,ibuda,Czech Republic,CZE,/profile-bio/women/Iva_Budarova/,,,F
1011,Zeeshan Ali,zali,IND,IND,/profile-bio/men/Zeeshan_Ali/,,,M
1145,Karin Kschwendt,kksch,Austria,AUT,/profile-bio/women/Karin_Kschwendt/,,,F
